countyID,year,unemployment_rate,per_capita_income,bachelors_rate,median_age,poverty_rate,black,native,asian,pac_isl,two_plus_races,hispanic,white_not_hispanic,total_pop,gdp
19061,2021,,,,,,3625,186,1284,692,1670,2833,88428,98718,
19063,2021,,,,,,107,46,64,3,99,961,8041,9321,
19065,2021,,,,,,286,40,203,11,250,584,17884,19258,
19067,2021,,,,,,386,27,221,12,201,678,13888,15413,
19069,2021,,,,,,81,27,58,5,91,1362,8328,9952,
19071,2021,,,,,,56,29,23,2,95,210,6152,6567,
19073,2021,,,,,,57,37,57,2,103,285,8176,8717,
19075,2021,,,,,,74,18,43,6,117,202,11887,12347,
19077,2021,,,,,,82,34,34,7,128,304,9978,10567,
19079,2021,,,,,,149,41,355,0,229,1060,13053,14887,
19081,2021,,,,,,76,19,60,10,100,567,9831,10663,
19083,2021,,,,,,259,54,144,12,179,780,15280,16708,
19085,2021,,,,,,79,39,51,0,178,332,13990,14669,
19087,2021,,,,,,555,64,474,20,326,1107,17841,20387,
19089,2021,,,,,,74,26,43,6,98,188,9043,9478,
19091,2021,,,,,,84,18,49,5,104,508,8866,9634,
19093,2021,,,,,,39,15,43,2,82,277,6498,6956,
19095,2021,,,,,,110,29,84,6,165,541,15633,16568,
19097,2021,,,,,,145,49,88,141,224,351,18370,19368,
19099,2021,,,,,,856,132,260,21,416,1145,34934,37764,
19101,2021,,,,,,339,44,1657,5,322,582,12698,15647,
19103,2021,,,,,,12325,322,9792,85,3702,9361,119161,154748,
19105,2021,,,,,,531,72,112,7,182,489,19412,20805,
19107,2021,,,,,,79,14,29,0,113,234,9445,9914,
19109,2021,,,,,,134,20,88,5,133,664,13485,14529,
19111,2021,,,,,,1012,81,226,27,654,1256,29959,33215,
19113,2021,,,,,,14371,407,5982,405,6414,8448,192912,228939,
19115,2021,,,,,,136,35,358,18,101,1745,8356,10749,
19117,2021,,,,,,46,26,30,4,82,242,8280,8710,
19119,2021,,,,,,38,22,44,33,135,385,11354,12011,
19121,2021,,,,,,93,50,148,5,207,432,15838,16773,
19123,2021,,,,,,444,60,405,12,266,546,20251,21984,
19125,2021,,,,,,286,47,465,12,428,779,31363,33380,
19127,2021,,,,,,830,160,1507,60,590,9937,26769,39853,
19129,2021,,,,,,99,69,60,13,185,542,13497,14465,
19131,2021,,,,,,64,13,54,5,75,206,10138,10555,
19133,2021,,,,,,52,154,25,5,106,191,8041,8574,
19135,2021,,,,,,63,15,31,1,102,194,7204,7610,
19137,2021,,,,,,73,50,42,8,115,446,9588,10322,
19139,2021,,,,,,1166,110,403,63,539,8016,32391,42688,
19141,2021,,,,,,164,29,102,6,139,835,12740,14015,
19143,2021,,,,,,58,26,49,31,73,586,5336,6159,
19145,2021,,,,,,475,93,163,5,227,589,13645,15197,
19147,2021,,,,,,147,29,82,6,97,297,8248,8906,
19149,2021,,,,,,472,121,168,97,301,1534,22957,25650,
19151,2021,,,,,,70,22,34,42,97,356,6453,7074,
19153,2021,,,,,,37030,741,25478,217,11877,45290,376211,496844,
19155,2021,,,,,,1642,418,880,100,1767,8140,80357,93304,
19157,2021,,,,,,263,54,360,22,277,648,16962,18586,
19159,2021,,,,,,32,12,40,2,37,131,4385,4639,
19161,2021,,,,,,44,17,45,28,107,399,9112,9752,
19163,2021,,,,,,13552,360,5328,87,5135,12820,136888,174170,
19165,2021,,,,,,97,40,67,2,168,417,10979,11770,
19167,2021,,,,,,197,85,281,11,235,4184,30900,35893,
19169,2021,,,,,,2950,179,7776,27,1611,3949,82980,99472,
19171,2021,,,,,,143,1055,78,9,342,2003,13237,16867,
19173,2021,,,,,,24,11,26,0,64,511,5232,5868,
19175,2021,,,,,,158,42,84,7,108,383,11236,12018,
19177,2021,,,,,,17,15,44,1,84,125,6957,7243,
19179,2021,,,,,,1382,97,718,666,496,4170,27727,35256,
19181,2021,,,,,,506,124,420,62,761,1800,49729,53402,
19183,2021,,,,,,203,44,147,20,271,1654,20152,22491,
19185,2021,,,,,,32,12,33,4,91,136,6200,6508,
19187,2021,,,,,,1774,143,412,33,863,2296,31626,37147,
19189,2021,,,,,,152,25,100,2,152,577,9648,10656,
19191,2021,,,,,,179,19,217,1,151,485,18840,19892,
19193,2021,,,,,,5260,1581,2998,635,2594,19591,72948,105607,
19195,2021,,,,,,58,15,46,2,86,255,6923,7385,
19197,2021,,,,,,123,34,65,14,141,1783,10625,12785,
20001,2021,,,,,,262,109,123,4,338,510,11118,12464,
20003,2021,,,,,,62,57,54,2,164,198,7241,7778,
20005,2021,,,,,,721,116,96,11,429,544,14322,16239,
20007,2021,,,,,,36,46,22,1,80,201,3724,4110,
20009,2021,,,,,,367,145,83,9,403,4033,20176,25216,
20011,2021,,,,,,416,136,172,8,362,468,12761,14323,
20013,2021,,,,,,153,703,70,7,258,547,7717,9455,
20015,2021,,,,,,1439,570,1006,59,1681,3702,59432,67889,
20017,2021,,,,,,40,18,7,0,56,161,2316,2598,
20019,2021,,,,,,46,173,8,2,175,166,2825,3395,
20021,2021,,,,,,170,848,99,96,781,631,16505,19130,
20023,2021,,,,,,17,15,33,0,20,205,2343,2633,
20025,2021,,,,,,10,15,30,2,56,248,1616,1977,
20027,2021,,,,,,90,42,41,4,158,292,7450,8077,
20029,2021,,,,,,103,40,88,1,155,355,8186,8928,
20031,2021,,,,,,70,77,73,0,125,310,7683,8338,
20033,2021,,,,,,7,4,4,0,32,130,1493,1670,
20035,2021,,,,,,916,579,646,182,1110,4037,27026,34496,
20037,2021,,,,,,830,406,668,179,1035,2541,33451,39110,
20039,2021,,,,,,29,17,5,0,49,110,2541,2751,
20041,2021,,,,,,217,136,130,20,417,1041,16498,18459,
20043,2021,,,,,,231,85,39,0,166,247,6703,7471,
20045,2021,,,,,,5247,2540,5541,102,4677,8013,93243,119363,
20047,2021,,,,,,34,33,5,0,54,618,2088,2832,
20049,2021,,,,,,2,44,16,1,93,110,2175,2441,
20051,2021,,,,,,370,90,407,19,470,1907,25527,28790,
20053,2021,,,,,,354,53,36,0,88,405,5400,6336,
20055,2021,,,,,,1483,143,1486,24,435,19576,14960,38107,
20057,2021,,,,,,813,137,449,45,329,19454,12932,34159,
20059,2021,,,,,,329,176,138,5,658,1223,23457,25986,
20061,2021,,,,,,5897,358,1132,411,1885,6083,20168,35934,
20063,2021,,,,,,15,3,24,1,26,105,2581,2755,
20065,2021,,,,,,86,13,41,1,68,107,2084,2400,
20067,2021,,,,,,45,33,43,0,90,3622,3491,7324,
20069,2021,,,,,,39,25,32,0,64,965,4519,5644,
20071,2021,,,,,,5,11,7,0,10,265,1006,1304,
20073,2021,,,,,,32,80,22,0,151,246,5408,5939,
20075,2021,,,,,,18,26,7,3,41,919,1470,2484,
20077,2021,,,,,,40,67,22,1,98,363,4740,5331,
20079,2021,,,,,,568,217,346,15,814,4275,27582,33817,
20081,2021,,,,,,15,21,28,1,56,1155,2392,3668,
20083,2021,,,,,,33,9,59,0,27,128,1454,1710,
20085,2021,,,,,,118,929,72,4,454,713,10971,13261,
20087,2021,,,,,,142,165,57,17,359,595,17076,18411,
20089,2021,,,,,,14,17,13,0,35,77,2781,2937,
20091,2021,,,,,,30237,1713,33169,148,15184,50242,482526,613219,
20093,2021,,,,,,39,52,23,2,70,1253,2452,3891,
20095,2021,,,,,,28,63,44,2,120,329,6806,7392,
20097,2021,,,,,,33,19,43,1,49,121,2126,2392,
20099,2021,,,,,,785,366,91,9,784,1050,16827,19912,
20101,2021,,,,,,14,15,5,3,45,173,1310,1565,
20103,2021,,,,,,6968,594,1235,174,2576,6339,64298,82184,
20105,2021,,,,,,16,17,21,0,39,120,2690,2903,
20107,2021,,,,,,85,80,39,2,223,312,9006,9747,
20109,2021,,,,,,20,15,28,0,57,163,2439,2722,
20111,2021,,,,,,645,200,694,29,763,7265,22402,31998,
20113,2021,,,,,,371,130,289,23,520,1471,27342,30146,
20115,2021,,,,,,110,90,59,7,223,491,10732,11712,
20117,2021,,,,,,65,53,41,3,183,286,9348,9979,
20119,2021,,,,,,54,44,38,0,57,801,3028,4022,
20121,2021,,,,,,448,221,217,13,646,1274,31774,34593,
20123,2021,,,,,,24,34,45,9,73,172,5391,5748,
20125,2021,,,,,,1503,974,292,37,1538,2353,24459,31156,
20127,2021,,,,,,28,25,40,2,122,278,4861,5356,
20129,2021,,,,,,28,38,38,1,47,642,1898,2692,
20131,2021,,,,,,84,63,32,7,134,235,9661,10216,
20133,2021,,,,,,208,161,97,10,348,989,13971,15784,
20135,2021,,,,,,20,15,4,0,34,307,2292,2672,
20137,2021,,,,,,182,21,61,1,109,287,4681,5342,
20139,2021,,,,,,114,93,64,7,299,565,14626,15768,
20141,2021,,,,,,23,33,36,0,52,91,3263,3498,
20143,2021,,,,,,77,28,23,0,78,186,5446,5838,
20145,2021,,,,,,362,48,39,2,122,521,5131,6225,
20147,2021,,,,,,19,24,66,0,65,166,4475,4815,
20149,2021,,,,,,317,156,249,37,575,1425,23031,25790,
20151,2021,,,,,,142,56,86,4,170,703,8020,9181,
20153,2021,,,,,,18,13,18,0,43,200,2257,2549,
20155,2021,,,,,,1897,370,357,49,1439,6226,51076,61414,
20157,2021,,,,,,34,16,35,0,65,122,4390,4662,
20159,2021,,,,,,149,69,99,7,214,1102,7750,9390,
20161,2021,,,,,,4483,345,3282,161,2422,6297,55218,72208,
20163,2021,,,,,,45,22,26,3,60,138,4537,4831,
20165,2021,,,,,,17,22,12,0,47,142,2713,2953,
20167,2021,,,,,,85,68,38,1,140,294,6077,6703,
20169,2021,,,,,,1656,261,1149,32,1579,6636,42575,53888,
20171,2021,,,,,,33,26,47,2,46,1008,3969,5131,
20173,2021,,,,,,45232,4121,23156,350,18356,82309,350304,523828,
20175,2021,,,,,,731,72,523,26,268,14051,6076,21747,
20177,2021,,,,,,13696,1563,2596,194,6526,23814,129875,178264,
20179,2021,,,,,,12,8,8,0,29,142,2279,2478,
20181,2021,,,,,,51,19,27,7,103,739,4949,5895,
20183,2021,,,,,,14,19,12,2,83,95,3351,3576,
20185,2021,,,,,,22,35,17,2,81,545,3332,4034,
20187,2021,,,,,,18,22,5,0,70,820,1109,2044,
20189,2021,,,,,,39,43,22,0,65,2063,3061,5293,
20191,2021,,,,,,299,244,127,8,588,1357,19762,22385,
20193,2021,,,,,,80,33,51,7,107,626,6973,7877,
20195,2021,,,,,,17,13,13,1,42,90,2617,2793,
20197,2021,,,,,,56,57,29,0,155,307,6362,6966,
20199,2021,,,,,,13,7,3,0,25,113,1347,1508,
20201,2021,,,,,,31,9,39,3,60,253,5116,5511,
20203,2021,,,,,,23,8,7,1,21,602,1420,2082,
20205,2021,,,,,,51,92,41,6,208,319,7809,8526,
20207,2021,,,,,,17,33,4,0,95,102,2851,3102,
20209,2021,,,,,,34991,723,9039,474,4331,51370,66118,167046,
21001,2021,,,,,,557,65,101,3,288,504,17414,18932,
21003,2021,,,,,,265,60,79,3,286,520,19584,20797,
21005,2021,,,,,,527,55,164,5,419,566,22299,24035,
21007,2021,,,,,,277,16,33,4,174,132,7059,7695,
21009,2021,,,,,,1783,100,321,38,749,1610,39943,44544,
21011,2021,,,,,,167,18,72,4,169,237,12111,12778,
21013,2021,,,,,,624,61,105,12,473,325,22258,23858,
21015,2021,,,,,,6035,171,3483,253,2827,6410,118233,137412,
21017,2021,,,,,,1105,39,96,4,401,1458,17126,20229,
21019,2021,,,,,,1280,129,284,13,742,931,44520,47899,
21021,2021,,,,,,2420,77,296,11,696,1079,26168,30747,
21023,2021,,,,,,63,25,12,4,129,169,8037,8439,
21025,2021,,,,,,75,22,86,16,142,183,13029,13553,
21027,2021,,,,,,470,76,76,10,350,428,19241,20651,
21029,2021,,,,,,1248,247,526,58,1328,2239,77272,82918,
21031,2021,,,,,,99,25,28,0,163,458,11521,12294,
21033,2021,,,,,,667,35,66,5,202,249,11400,12624,
21035,2021,,,,,,1533,97,624,19,706,1059,33522,37560,
21037,2021,,,,,,2752,141,982,34,1551,2203,85387,93050,
21039,2021,,,,,,70,23,19,0,118,124,4437,4791,
21041,2021,,,,,,200,33,38,4,251,753,9584,10863,
21043,2021,,,,,,198,67,72,4,238,388,25445,26412,
21045,2021,,,,,,159,45,50,3,172,468,14969,15866,
21047,2021,,,,,,15355,310,1014,211,2404,6178,46885,72357,
21049,2021,,,,,,1723,78,238,17,640,1237,32938,36871,
21051,2021,,,,,,768,40,37,5,214,424,18718,20206,
21053,2021,,,,,,68,29,34,8,131,297,8698,9265,
21055,2021,,,,,,94,36,20,6,132,133,8526,8947,
21057,2021,,,,,,178,6,16,0,116,114,5449,5879,
21059,2021,,,,,,5006,125,2143,79,2346,3625,89739,103063,
21061,2021,,,,,,245,55,51,1,172,201,11566,12291,
21063,2021,,,,,,276,14,14,13,61,103,6900,7381,
21065,2021,,,,,,58,36,21,2,154,211,13610,14092,
21067,2021,,,,,,49683,498,13710,146,8863,24183,224710,321793,
21069,2021,,,,,,218,19,38,1,180,238,14530,15224,
21071,2021,,,,,,405,51,105,1,253,354,34105,35274,
21073,2021,,,,,,5227,125,1052,16,1256,1992,42014,51682,
21075,2021,,,,,,1563,22,45,2,179,180,4521,6512,
21077,2021,,,,,,140,32,32,11,196,464,7900,8775,
21079,2021,,,,,,381,40,55,1,280,413,16192,17362,
21081,2021,,,,,,269,54,104,38,277,803,23699,25244,
21083,2021,,,,,,1505,86,178,19,843,2771,31213,36615,
21085,2021,,,,,,331,56,75,6,342,401,25313,26524,
21087,2021,,,,,,220,39,30,1,182,243,10576,11291,
21089,2021,,,,,,296,120,200,1,403,427,34202,35649,
21091,2021,,,,,,133,23,35,1,110,178,8584,9064,
21093,2021,,,,,,13135,394,2402,365,4107,6838,84366,111607,
21095,2021,,,,,,516,52,111,16,304,288,24877,26164,
21097,2021,,,,,,359,55,64,13,287,488,17684,18950,
21099,2021,,,,,,826,41,95,4,298,418,17778,19460,
21101,2021,,,,,,3662,91,236,40,985,1379,37936,44329,
21103,2021,,,,,,445,65,57,14,337,584,14155,15657,
21105,2021,,,,,,402,11,20,1,85,111,3794,4424,
21107,2021,,,,,,2990,93,260,29,1100,1026,39640,45138,
21109,2021,,,,,,51,29,22,1,104,123,12654,12984,
21111,2021,,,,,,173675,909,25133,314,20205,50954,506684,777874,
21113,2021,,,,,,2393,129,761,41,1116,2203,46983,53626,
21115,2021,,,,,,93,38,117,8,220,215,21865,22556,
21117,2021,,,,,,8308,199,2270,194,3808,6348,148368,169495,
21119,2021,,,,,,143,18,27,2,124,146,13593,14053,
21121,2021,,,,,,396,76,117,10,349,471,28490,29909,
21123,2021,,,,,,419,39,44,15,281,508,13722,15028,
21125,2021,,,,,,516,173,388,9,744,1004,59727,62561,
21127,2021,,,,,,63,14,44,5,207,227,15730,16290,
21129,2021,,,,,,231,30,19,0,66,118,6987,7451,
21131,2021,,,,,,42,16,31,6,102,89,9992,10278,
21133,2021,,,,,,144,35,68,0,174,210,20622,21253,
21135,2021,,,,,,68,37,8,1,134,122,12617,12987,
21137,2021,,,,,,533,52,72,2,363,464,22757,24243,
21139,2021,,,,,,52,38,32,9,130,229,8469,8959,
21141,2021,,,,,,1622,53,89,11,530,920,24546,27771,
21143,2021,,,,,,511,24,48,1,124,215,7880,8803,
21145,2021,,,,,,7370,180,613,62,1600,1965,55664,67454,
21147,2021,,,,,,944,113,91,5,238,460,15041,16892,
21149,2021,,,,,,84,24,19,2,125,189,8657,9100,
21151,2021,,,,,,4135,238,1062,52,2025,2672,84482,94666,
21153,2021,,,,,,43,33,15,0,96,150,11160,11497,
21155,2021,,,,,,1327,33,151,1,369,572,17272,19725,
21157,2021,,,,,,165,69,139,3,293,590,30489,31748,
21159,2021,,,,,,763,46,28,0,105,391,9807,11140,
21161,2021,,,,,,1008,51,152,4,423,385,14908,16931,
21163,2021,,,,,,1155,149,247,68,603,1265,26644,30131,
21165,2021,,,,,,180,12,13,6,73,100,5810,6194,
21167,2021,,,,,,787,40,155,22,425,745,20676,22850,
21169,2021,,,,,,180,21,26,0,140,222,9760,10349,
21171,2021,,,,,,228,11,30,0,139,365,10460,11233,
21173,2021,,,,,,661,60,109,5,345,847,26192,28219,
21175,2021,,,,,,655,34,125,1,135,155,12715,13820,
21177,2021,,,,,,1454,69,102,5,366,552,28146,30694,
21179,2021,,,,,,2330,75,256,15,884,1139,42399,47098,
21181,2021,,,,,,63,9,17,0,63,186,7374,7712,
21183,2021,,,,,,255,52,60,3,235,801,22282,23688,
21185,2021,,,,,,2896,170,1172,32,1176,2830,60409,68685,
21187,2021,,,,,,131,26,24,1,112,291,10709,11294,
21189,2021,,,,,,27,14,3,1,40,73,3795,3953,
21191,2021,,,,,,143,44,38,5,205,220,13952,14607,
21193,2021,,,,,,473,49,263,11,315,321,26497,27929,
21195,2021,,,,,,419,66,321,14,445,601,55525,57391,
21197,2021,,,,,,144,20,44,5,143,219,12558,13133,
21199,2021,,,,,,750,187,544,24,825,1794,61299,65423,
21201,2021,,,,,,21,4,2,0,32,42,2156,2257,
21203,2021,,,,,,77,63,24,3,194,175,15579,16115,
21205,2021,,,,,,410,44,200,4,339,501,23363,24861,
21207,2021,,,,,,140,37,98,0,221,701,16959,18156,
21209,2021,,,,,,3134,130,735,20,1199,2703,50331,58252,
21211,2021,,,,,,3217,134,478,39,1138,4685,38770,48461,
21213,2021,,,,,,1743,60,145,20,392,573,16785,19718,
21215,2021,,,,,,350,47,81,15,253,528,18642,19916,
21217,2021,,,,,,1335,40,208,19,530,695,23408,26235,
21219,2021,,,,,,930,25,26,12,231,612,10449,12285,
21221,2021,,,,,,1001,39,55,9,335,370,12383,14192,
21223,2021,,,,,,57,31,51,9,131,303,7948,8530,
21225,2021,,,,,,1760,35,91,12,234,291,11121,13544,
21227,2021,,,,,,12981,260,6964,717,3212,7876,105202,137212,
21229,2021,,,,,,642,14,72,7,212,513,10612,12072,
21231,2021,,,,,,322,42,70,3,260,723,18120,19540,
21233,2021,,,,,,463,33,50,24,190,766,11287,12813,
21235,2021,,,,,,338,86,159,13,457,607,35279,36939,
21237,2021,,,,,,25,27,12,0,66,73,6304,6507,
21239,2021,,,,,,1248,35,186,8,412,1786,23400,27075,
22001,2021,,,,,,10003,223,198,12,917,1922,44013,57288,
22003,2021,,,,,,5145,503,130,3,475,656,15775,22687,
22005,2021,,,,,,30957,412,1729,61,1695,8182,85333,128369,
22007,2021,,,,,,6048,145,96,11,197,696,13496,20689,
22009,2021,,,,,,11614,440,209,40,739,906,25288,39236,
22011,2021,,,,,,4194,371,226,40,834,1483,29436,36584,
22013,2021,,,,,,5208,59,49,4,214,279,6963,12776,
22015,2021,,,,,,30537,609,2235,126,3087,9089,83461,129144,
22017,2021,,,,,,116361,987,3132,118,3545,7299,101650,233092,
22019,2021,,,,,,50720,1014,2922,101,3801,8699,138025,205282,
22021,2021,,,,,,1499,35,34,0,127,356,7520,9571,
22023,2021,,,,,,177,42,26,1,105,222,4507,5080,
22025,2021,,,,,,2747,56,7,0,107,166,5722,8805,
22027,2021,,,,,,7271,83,79,4,195,241,6165,14038,
22029,2021,,,,,,7320,79,95,4,193,358,10327,18376,
22031,2021,,,,,,9152,266,117,13,440,882,16049,26919,
22033,2021,,,,,,212702,960,15393,88,6220,20775,197163,453301,
22035,2021,,,,,,4888,23,30,0,67,207,2005,7220,
22037,2021,,,,,,8059,80,61,1,282,364,10491,19338,
22039,2021,,,,,,8760,147,156,5,438,1380,21329,32215,
22041,2021,,,,,,6233,48,79,6,182,352,12768,19668,
22043,2021,,,,,,3433,228,130,10,349,1219,16867,22236,
22045,2021,,,,,,22345,314,1797,42,1249,3049,40179,68975,
22047,2021,,,,,,14141,94,115,5,323,953,14193,29824,
22049,2021,,,,,,4149,53,63,2,264,285,10060,14876,
22051,2021,,,,,,119469,1759,19004,69,6587,66207,220593,433688,
22053,2021,,,,,,5289,231,181,7,727,814,25096,32345,
22055,2021,,,,,,65968,759,4726,65,3838,11450,157399,244205,
22057,2021,,,,,,13135,2757,819,40,1822,4469,74462,97504,
22059,2021,,,,,,1785,188,46,2,156,466,12191,14834,
22061,2021,,,,,,19297,167,659,20,597,1558,25854,48152,
22063,2021,,,,,,12288,543,1075,61,1884,6793,123186,145830,
22065,2021,,,,,,6114,30,29,1,124,254,3247,9799,
22067,2021,,,,,,11916,53,117,16,323,388,12212,25025,
22069,2021,,,,,,15235,349,237,13,797,954,19441,37026,
22071,2021,,,,,,220344,868,10977,92,5465,21487,117738,376971,
22073,2021,,,,,,59903,390,1594,58,1932,3852,91039,158768,
22075,2021,,,,,,4746,343,1020,23,550,1953,14668,23303,
22077,2021,,,,,,7025,35,81,2,221,661,12331,20356,
22079,2021,,,,,,41177,1022,1700,50,2283,4611,77811,128654,
22081,2021,,,,,,2969,51,19,4,85,227,4209,7564,
22083,2021,,,,,,6990,57,78,2,218,462,11998,19805,
22085,2021,,,,,,3580,1889,81,3,799,924,14859,22135,
22087,2021,,,,,,10877,290,974,11,962,4778,26366,44258,
22089,2021,,,,,,13545,176,592,25,787,3511,33646,52282,
22091,2021,,,,,,5611,41,24,2,133,253,4848,10912,
22093,2021,,,,,,9436,47,54,6,173,363,9663,19742,
22095,2021,,,,,,24447,116,480,62,528,3213,13248,42094,
22097,2021,,,,,,34106,253,354,12,1060,2136,44150,82071,
22099,2021,,,,,,15260,232,503,20,715,1652,33158,51540,
22101,2021,,,,,,15122,862,676,15,945,3580,27032,48232,
22103,2021,,,,,,36530,1240,3981,76,4767,16783,206011,269388,
22105,2021,,,,,,40819,514,941,47,1904,6412,84580,135217,
22107,2021,,,,,,2154,6,10,0,60,110,1703,4043,
22109,2021,,,,,,20673,6312,1115,48,3014,5996,71550,108708,
22111,2021,,,,,,5067,89,50,14,217,1120,14534,21091,
22113,2021,,,,,,7996,192,1210,11,851,2227,44717,57204,
22115,2021,,,,,,6525,633,843,196,1582,4702,33546,48027,
22117,2021,,,,,,13639,163,154,7,682,1225,29263,45133,
22119,2021,,,,,,12465,168,173,10,512,809,22047,36184,
22121,2021,,,,,,11235,56,188,1,371,947,14994,27792,
22123,2021,,,,,,1539,69,26,0,124,432,7404,9594,
22125,2021,,,,,,6876,32,129,4,142,263,8048,15494,
22127,2021,,,,,,4187,105,37,3,234,276,8646,13488,
23001,2021,,,,,,5221,435,1057,35,2498,2298,99490,111034,
23003,2021,,,,,,745,1230,378,24,1006,1086,62390,66859,
23005,2021,,,,,,9971,827,7716,91,6080,7115,273431,305231,
23007,2021,,,,,,168,150,151,14,486,467,28251,29687,
23009,2021,,,,,,567,275,718,18,763,967,52884,56192,
23011,2021,,,,,,926,630,1222,44,2330,2319,117015,124486,
23013,2021,,,,,,313,184,270,14,640,738,38925,41084,
23015,2021,,,,,,235,134,299,7,467,535,34151,35828,
23017,2021,,,,,,335,261,463,35,1033,999,55503,58629,
23019,2021,,,,,,1546,1883,1834,48,2596,2548,142310,152765,
23021,2021,,,,,,95,104,199,8,267,483,16009,17165,
23023,2021,,,,,,353,144,322,10,557,789,34896,37071,
23025,2021,,,,,,306,270,346,19,769,700,48182,50592,
23027,2021,,,,,,219,195,254,11,606,685,37942,39912,
23029,2021,,,,,,181,1589,141,5,634,924,27647,31121,
23031,2021,,,,,,2378,581,3060,73,3606,4384,200509,214591,
24001,2021,,,,,,5632,119,744,43,1466,1433,58292,67729,
24003,2021,,,,,,107487,1449,25768,448,18136,52841,384207,590336,
24005,2021,,,,,,258279,2266,54346,304,21037,52983,460101,849316,
24009,2021,,,,,,12442,334,1782,113,2989,4495,71773,93928,
24011,2021,,,,,,4465,114,322,15,798,2711,24961,33386,
24013,2021,,,,,,6785,326,4001,85,3463,7427,151786,173873,
24015,2021,,,,,,7484,298,1491,63,2510,5080,86979,103905,
24017,2021,,,,,,85549,945,5632,149,6051,11889,58483,168698,
24019,2021,,,,,,9116,112,343,12,688,2029,20189,32489,
24021,2021,,,,,,30097,595,15444,167,7997,31696,193839,279835,
24023,2021,,,,,,324,50,133,1,272,363,27559,28702,
24025,2021,,,,,,38969,584,8109,168,7097,13343,194707,262977,
24027,2021,,,,,,66892,607,67054,172,11511,25589,162704,334529,
24029,2021,,,,,,2651,41,247,5,376,952,14998,19270,
24031,2021,,,,,,199373,1802,165618,418,30787,211512,445317,1054827,
24033,2021,,,,,,585444,2290,39738,376,19812,194431,113215,955306,
24035,2021,,,,,,3010,140,603,22,1075,2359,43589,50798,
24037,2021,,,,,,16756,401,3331,120,3803,6531,83526,114468,
24039,2021,,,,,,9863,90,232,11,685,1006,12697,24584,
24041,2021,,,,,,4526,76,489,23,656,2801,29055,37626,
24043,2021,,,,,,19377,266,2998,97,4647,10068,117484,154937,
24045,2021,,,,,,27917,254,3239,34,2901,6018,63617,103980,
24047,2021,,,,,,6476,144,839,17,965,2070,42621,53132,
24510,2021,,,,,,353607,1562,15672,189,11775,34810,158883,576498,
25001,2021,,,,,,7808,1445,3625,104,4080,8438,206911,232411,
25003,2021,,,,,,4300,216,2191,57,2843,7074,111976,128657,
25005,2021,,,,,,33508,1399,14571,390,11666,54131,464499,580164,
25007,2021,,,,,,987,244,289,8,541,801,18227,21097,
25009,2021,,,,,,29316,1057,31071,237,11803,187779,545811,807074,
25011,2021,,,,,,1033,243,1207,117,1391,3307,63717,71015,
25013,2021,,,,,,36591,728,12156,199,8351,126496,278197,462718,
25015,2021,,,,,,4763,276,8858,90,3449,10349,133787,161572,
25017,2021,,,,,,87179,2038,222974,461,35663,139229,1127198,1614742,
25019,2021,,,,,,1459,16,248,20,227,2248,10273,14491,
25021,2021,,,,,,56643,981,91435,260,14365,39630,521191,724505,
25023,2021,,,,,,61055,1271,9072,484,9874,23987,427260,533003,
25025,2021,,,,,,153638,1398,71898,462,16530,183526,343793,771245,
25027,2021,,,,,,44329,1523,47381,254,16300,110354,641888,862029,
26001,2021,,,,,,67,73,48,4,145,212,9686,10235,
26003,2021,,,,,,670,398,42,0,274,192,7245,8821,
26005,2021,,,,,,1600,634,992,32,2152,9500,106040,120950,
26007,2021,,,,,,191,198,149,9,406,472,27468,28893,
26009,2021,,,,,,88,265,82,15,339,568,22456,23813,
26011,2021,,,,,,76,196,54,10,271,360,14008,14975,
26013,2021,,,,,,668,1087,33,0,375,158,5894,8215,
26015,2021,,,,,,436,300,326,9,998,2193,58730,62992,
26017,2021,,,,,,1858,542,600,17,1987,6017,91964,102985,
26019,2021,,,,,,131,238,81,4,286,458,17025,18223,
26021,2021,,,,,,21483,797,3105,138,3929,9312,114337,153101,
26023,2021,,,,,,1030,178,276,6,762,2611,40122,44985,
26025,2021,,,,,,14308,760,3656,47,4665,7706,102677,133819,
26027,2021,,,,,,2537,548,393,13,1510,2244,44238,51483,
26029,2021,,,,,,140,358,171,21,451,656,24289,26086,
26031,2021,,,,,,205,749,101,11,690,440,23556,25752,
26033,2021,,,,,,2612,5975,260,18,1948,793,25210,36816,
26035,2021,,,,,,225,244,89,12,472,769,29254,31065,
26037,2021,,,,,,1485,328,1297,41,1548,3914,70813,79426,
26039,2021,,,,,,104,96,97,9,207,313,12378,13204,
26041,2021,,,,,,160,1038,191,11,979,564,33883,36826,
26043,2021,,,,,,138,249,184,9,381,471,24355,25787,
26045,2021,,,,,,7550,431,2677,44,2792,6460,88990,108944,
26047,2021,,,,,,265,1250,215,50,729,743,30973,34225,
26049,2021,,,,,,80681,1846,4154,85,11297,15729,290416,404208,
26051,2021,,,,,,133,134,107,7,306,538,24260,25485,
26053,2021,,,,,,87,444,60,4,282,299,13185,14361,
26055,2021,,,,,,744,1042,766,63,1681,3082,88482,95860,
26057,2021,,,,,,2593,221,192,13,489,2815,35221,41544,
26059,2021,,,,,,337,232,207,12,689,1234,42835,45546,
26061,2021,,,,,,360,256,953,13,535,673,34523,37313,
26063,2021,,,,,,203,117,188,4,265,844,29631,31252,
