countyID,landCoverCode,squareMiles
15007,0001,70.1973932
15007,0002,6.625764345
15007,0003,14.9574459
15007,0009,109.0668052
15007,0011,17.79300622
15007,0012,2.958528261
15007,0020,237.0536052
15007,0022,3.718451559
15007,0023,473.3759707
15009,0001,43.64426256
15009,0002,96.91870959
15009,0003,26.22256073
15009,0009,440.5859265
15009,0011,45.80421539
15009,0012,8.647321164
15009,0016,36.62000158
15009,0020,567.3651038
15009,0023,1070
16001,0001,24.93199405
16001,0002,141.2812996
16001,0003,8.310664683
16001,0004,8.310664683
16001,0009,742.8905341
16001,0010,49.86398809
16001,0011,58.17465278
16001,0012,16.62132936
16001,0020,9.939872686
16003,0001,12.74821429
16003,0002,12.74821429
16003,0003,32.96610631
16003,0004,9.959570313
16003,0007,10.9334375
16003,0009,461.4863895
16003,0010,31.87803253
16003,0011,15.23810686
16003,0012,7.733052927
16003,0015,9.170247934
16003,0020,761.6778535
16003,0022,3.459211561
16005,0001,56.53931864
16005,0002,203.5415471
16005,0004,11.30786373
16005,0009,462.0279579
16005,0010,45.23145492
16005,0011,56.53931864
16005,0012,13.74001629
16005,0015,9.05882353
16005,0016,33.92359119
16005,0020,219.3048139
16005,0023,36.23529413
16007,0001,50.16671864
16007,0002,83.41402439
16007,0003,10.42675305
16007,0009,518.1362446
16007,0010,20.85350609
16007,0016,2.029026442
16007,0017,18.82053572
16007,0020,272.6350521
16007,0022,2.352566964
16007,0023,70.59525955
16009,0001,36.07116477
16009,0002,74.2970713
16009,0003,21.93100528
16009,0009,3.005930398
16009,0010,12.02372159
16009,0012,7.904909773
16009,0020,616.7190378
16009,0023,12.02372159
16011,0001,46.19500969
16011,0002,582.0571221
16011,0004,18.47800388
16011,0009,1180
16011,0010,55.84156823
16011,0011,21.11913586
16011,0016,66.71079659
16011,0020,130.7319343
16011,0023,19.29311709
16013,0001,21.16659722
16013,0002,105.8329861
16013,0007,2.595932539
16013,0009,1677
16013,0010,19.26092361
16013,0015,23.53002338
16013,0016,258.0861467
16013,0017,9.021389358
16013,0020,542.0983373
16013,0022,2.16940625
16015,0003,38.30211397
16015,0007,10.49405253
16015,0008,10.49405253
16015,0009,384.5353916
16015,0010,44.6971898
16015,0012,23.87954075
16015,0015,26.23513133
16015,0020,1358
16015,0023,10.49405253
16017,0002,35.41171875
16017,0003,46.19150077
16017,0009,23.83400084
16017,0010,76.45278692
16017,0011,0.880632733
16017,0012,25.77856667
16017,0015,39.70469177
16017,0017,11.80390625
16017,0020,1481
16017,0023,178.1900975
16019,0001,43.3671875
16019,0002,329.590625
16019,0003,17.346875
16019,0009,746.2257334
16019,0010,34.69375
16019,0011,42.711875
16019,0012,0.361113032
16019,0015,54.04599763
16019,0017,18.52436952
16019,0020,568.1840971
16019,0023,45.59525189
16021,0001,20.7190625
16021,0002,62.1571875
16021,0010,13.33374549
16021,0012,13.63172778
16021,0015,7.647870763
16021,0019,9.066328125
16021,0020,1131
16021,0023,20.7190625
16023,0002,138.1427419
16023,0008,9.252395833
16023,0009,1598
16023,0015,68.67040331
16023,0016,130.9473492
16023,0020,288.382574
16025,0001,42.05195313
16025,0002,136.6688477
16025,0003,10.51298828
16025,0009,558.0177612
16025,0015,4.253677658
16025,0020,327.5103971
16027,0001,58.40383064
16027,0002,311.4870968
16027,0003,21.90143648
16027,0009,58.40383064
16027,0010,19.46794355
16027,0011,77.87177419
16027,0012,9.733971773
16027,0017,9.733971773
16027,0023,36.50239416
16029,0001,58.25492789
16029,0002,194.1830929
16029,0003,38.83661859
16029,0009,812.8127192
16029,0010,26.42158816
16029,0012,1.675162417
16029,0017,10.64770792
16029,0020,622.3605033
16029,0023,33.42486702
16031,0001,65.25614223
16031,0002,531.9952392
16031,0003,18.64461206
16031,0004,27.96691811
16031,0009,1580
16031,0010,9.946101298
16031,0012,1.786081088
16031,0020,345.1126687
16033,0001,30.32333777
16033,0002,131.4011303
16033,0003,9.175943131
16033,0009,1239
16033,0015,6.881957348
16033,0016,4.850195313
16033,0020,343.9695875
16035,0002,72.63541667
16035,0003,24.21180556
16035,0009,41.54985361
16035,0010,9.845379858
16035,0011,12.10590278
16035,0012,18.05270678
16035,0015,61.05210502
16035,0020,2219
16035,0022,4.82725062
16035,0023,25.28407678
16037,0001,38.5477862
16037,0002,58.65770089
16037,0003,29.32885045
16037,0009,2184
16037,0010,42.51953194
16037,0011,9.776283483
16037,0012,10.2570719
16037,0015,53.88989025
16037,0016,140.2797443
16037,0020,2346
16037,0023,22.94635952
16039,0001,51.63030186
16039,0002,164.6500837
16039,0004,17.21010063
16039,0009,1911
16039,0010,9.75917815
16039,0011,8.605050309
16039,0012,14.89279029
16039,0015,14.81744264
16039,0016,5.160794492
16039,0017,19.5183563
16039,0020,871.88784
16039,0022,1.391152668
16039,0023,9.75917815
16041,0001,65.43883928
16041,0002,129.0171495
16041,0003,18.69681122
16041,0009,232.5987339
16041,0017,9.348405613
16041,0020,203.9063424
16041,0023,9.348405613
16043,0001,37.11195175
16043,0002,250.5056743
16043,0003,27.83396381
16043,0009,534.1306606
16043,0010,13.99626137
16043,0011,18.55597588
16043,0012,3.267851945
16043,0015,14.3357206
16043,0016,27.24635691
16043,0017,8.413307292
16043,0020,912.142312
16043,0022,22.80597906
16043,0023,25.23992188
16045,0001,10.62706612
16045,0002,63.75605069
16045,0007,10.62706612
16045,0009,385.1359566
16045,0011,21.25413223
16045,0020,63.72432066
16045,0023,10.62072011
16047,0001,28.2984375
16047,0002,169.790625
16047,0003,9.4328125
16047,0008,9.4328125
16047,0009,450.897962
16047,0010,9.4328125
16047,0011,47.1640625
16047,0016,9.391100544
16049,0001,59.11192533
16049,0002,311.6138889
16049,0003,39.70355777
16049,0007,7.144131181
16049,0008,9.737934028
16049,0009,903.4868458
16049,0010,6.590742188
16049,0012,17.89076522
16049,0015,196.7395988
16049,0016,52.03558391
16049,0019,25.84594044
16049,0020,6842
16049,0022,11.2104124
16049,0023,19.33139666
16051,0001,52.360625
16051,0002,366.524375
16051,0004,10.472125
16051,0009,627.5355297
16051,0011,10.472125
16051,0017,19.70930258
16051,0020,9.23717758
16051,0023,9.23717758
16053,0001,36.47453125
16053,0002,200.6099219
16053,0003,9.118632813
16053,0009,291.8336719
16053,0010,36.47453125
16053,0011,9.118632813
16053,0012,9.118632813
16053,0022,9.118632813
16055,0001,24.41090806
16055,0002,76.87291667
16055,0003,38.92161033
16055,0004,9.609114583
16055,0009,47.86064245
16055,0010,19.99447236
16055,0011,58.18635106
16055,0012,25.29632634
16055,0015,13.28794101
16055,0017,26.14701389
16055,0020,914.9389903
16055,0023,60.15808794
16057,0001,104.280304
16057,0002,270.5057986
16057,0003,25.49074097
16057,0004,9.269360352
16057,0010,9.269360352
16057,0011,27.80808106
16057,0012,20.61068502
16057,0015,11.92689616
16057,0020,597.724711
16059,0001,28.8046875
16059,0002,96.015625
16059,0003,28.8046875
16059,0009,1377
16059,0010,6.639212959
16059,0011,0.254579414
16059,0012,7.356468513
16059,0015,59.68101211
16059,0016,158.1970581
16059,0020,2780
16059,0022,14.92771866
16059,0023,12.32758453
16061,0001,58.32409156
16061,0002,185.8361563
16061,0003,22.91303597
16061,0009,73.35397969
16061,0011,8.332013081
16061,0020,131.0469734
16063,0002,152.2891655
16063,0003,21.2765625
16063,0004,17.53760302
16063,0009,885.2785543
16063,0010,7.0921875
16063,0011,21.2765625
16063,0015,27.98301855
16063,0016,73.11790866
16065,0001,27.35561655
16065,0002,264.4376267
16065,0009,55.25397413
16065,0010,27.35561655
16065,0011,9.118538852
16065,0016,9.712723214
16065,0020,80.12996652
16067,0002,309.8598214
16067,0004,17.21443453
16067,0009,329.7872173
16067,0015,27.25130953
16067,0016,70.258125
16067,0022,8.607217263
16069,0001,56.73231027
16069,0002,243.1976944
16069,0009,297.3387367
16069,0010,27.52278181
16069,0011,27.52278181
16069,0012,1.414436805
16069,0016,9.455385045
16069,0020,193.1705607
16071,0001,38.11176348
16071,0002,251.8009046
16071,0003,18.65191886
16071,0004,27.9778783
16071,0009,708.6274458
16071,0011,9.32595943
16071,0016,9.32595943
16071,0020,137.7844201
16073,0001,28.55380859
16073,0002,237.9484049
16073,0003,19.03587239
16073,0004,9.291026786
16073,0008,18.58205358
16073,0009,6669
16073,0010,9.517936198
16073,0011,9.517936198
16073,0012,9.291026786
16073,0015,18.58205358
16073,0016,9.291026786
16073,0017,49.15005945
16073,0020,589.837766
16073,0023,18.58205358
16075,0001,28.2607863
16075,0002,75.36209678
16075,0003,9.420262097
16075,0009,269.2117633
16075,0010,9.420262097
16075,0012,9.420262097
16075,0023,9.088942308
16077,0001,34.35618813
16077,0002,353.7834828
16077,0003,8.58904703
16077,0004,34.35618813
16077,0009,711.1534772
16077,0011,8.58904703
16077,0015,20.44320313
16077,0016,49.47545328
16077,0020,180.9565696
16077,0023,40.88640625
16079,0003,11.14223633
16079,0009,27.16744792
16079,0011,10.97826705
16079,0012,36.52063202
16079,0015,33.0607455
16079,0016,7.807021722
16079,0017,15.6931508
16079,0019,4.635776397
16079,0020,2469
16079,0022,8.976958367
16079,0023,10.9453125
16081,0002,203.8701109
16081,0003,18.32540322
16081,0004,9.162701613
16081,0009,34.49329217
16081,0010,9.162701613
16081,0017,9.162701613
16081,0020,166.3934014
16083,0001,37.26694588
16083,0002,475.5041583
16083,0003,18.63347294
16083,0004,18.98407138
16083,0009,1269
16083,0010,9.316736469
16083,0011,27.95020941
16083,0012,9.316736469
16083,0015,9.667334906
16083,0017,9.667334906
16083,0020,24.16833727
16083,0023,19.33466981
16085,0001,30.06458333
16085,0002,10.02152778
16085,0003,30.06458333
16085,0007,7.493469061
16085,0009,182.8416058
16085,0010,22.39091841
16085,0011,10.02152778
16085,0012,17.09660494
16085,0015,13.17256516
16085,0016,32.70283238
16085,0020,3281
16085,0022,7.33297518
16085,0023,89.9103482
16087,0001,26.9334665
16087,0002,106.2959052
16087,0003,17.7159842
16087,0009,1094
16087,0011,26.5739763
16087,0012,2.702898336
16087,0015,9.457306986
16087,0020,181.3548509
16087,0022,8.857992098
17001,0001,28.91729278
17001,0002,553.0730209
17001,0003,65.18748392
17001,0011,31.2454172
17001,0012,9.312497703
17001,0017,9.312497703
17001,0020,124.121417
17001,0022,9.312497703
17001,0023,10.30439328
17003,0002,71.61394134
17003,0003,28.43219181
17003,0012,14.78732398
17003,0017,10.49573843
17003,0020,105.037273
17003,0023,31.33955894
17005,0001,18.70478239
17005,0002,251.9899884
17005,0003,9.352391198
17005,0012,19.49878166
17005,0020,75.16390603
17005,0022,0.025030505
17005,0023,13.5131851
17007,0002,246.7811891
17007,0010,18.62499541
17007,0011,27.93749311
17007,0020,4.58245662
17007,0022,0.073792232
17009,0002,126.2014695
17009,0003,27.93749311
17009,0004,33.06558759
17009,0012,9.465316347
17009,0020,93.59780748
17009,0022,2.873502275
17009,0023,8.452935427
17011,0002,707.9164763
17011,0008,9.312497703
17011,0011,23.57345628
17011,0012,52.70615334
17011,0020,53.21277716
17011,0022,0.895072971
17013,0002,74.81912959
17013,0003,31.28836009
17013,0004,8.367742648
17013,0011,11.690489
17013,0020,95.92734194
17013,0023,20.26977764
17015,0002,320.3480119
17015,0003,21.78010086
17015,0004,9.312497703
17015,0011,3.146190925
17015,0012,3.428850247
17015,0020,73.27345577
17015,0022,2.299115995
17015,0023,16.90587086
17017,0001,9.312497703
17017,0002,242.1606291
17017,0003,28.18467805
17017,0011,9.312497703
17017,0012,27.93749311
17017,0020,66.41429311
17017,0022,3.155105448
17017,0023,8.452935427
17019,0001,9.312497703
17019,0002,866.0622864
17019,0003,9.312497703
17019,0011,49.87041261
17019,0012,37.24999081
17019,0020,10.1588111
17021,0001,9.312497703
17021,0002,564.0329451
17021,0003,45.21416375
17021,0004,4.356316633
17021,0012,27.66514031
17021,0020,28.74955373
17021,0022,5.364387661
17021,0023,23.24557242
17023,0001,9.352391198
17023,0002,340.2890364
17023,0003,9.352391198
17023,0011,36.99020939
17023,0012,4.48936278
17023,0020,98.98837716
17023,0022,2.3380978
17025,0002,409.2711463
17025,0011,9.352391198
17025,0012,8.133578488
17025,0020,65.96091303
17027,0001,10.96798445
17027,0002,360.02461
17027,0003,9.352391198
17027,0008,9.352391198
17027,0011,3.062959545
17027,0012,16.36668459
17027,0020,55.16319589
17027,0023,61.06703378
17029,0002,381.8124058
17029,0003,22.77886842
17029,0004,12.6204218
17029,0010,9.312497703
17029,0011,13.64103735
17029,0012,9.312497703
17029,0020,60.69017442
17031,0002,31.2454172
17031,0003,9.559682634
17031,0004,11.87589792
17031,0010,27.93749311
17031,0011,625.7832317
17031,0012,134.0329683
17031,0020,122.2468612
17031,0022,18.87218034
17031,0023,8.452935427
17033,0001,9.352391198
17033,0002,309.2359705
17033,0003,19.2657162
17033,0010,9.352391198
17033,0011,5.78118073
17033,0012,2.3380978
17033,0020,69.22842122
17033,0022,2.232794373
17035,0002,294.6003227
17035,0003,18.70478239
17035,0020,15.96514348
17037,0002,552.6443272
17037,0003,9.312497703
17037,0011,18.62499541
17037,0012,12.00285876
17037,0020,17.48454219
17037,0022,9.312497703
17039,0002,342.2342906
17039,0003,34.5533413
17039,0011,3.671104014
17039,0020,22.19945166
17039,0023,15.6226974
17041,0002,372.4999081
17041,0011,25.6769493
17041,0012,9.312497703
17041,0020,12.20628673
17041,0022,0.767857278
17043,0002,22.18010442
17043,0003,19.11936527
17043,0004,21.52288842
17043,0010,18.87218034
17043,0011,211.1222725
17043,0012,14.0732514
17043,0017,28.43186297
17043,0020,13.08383279
17043,0023,16.29687098
17045,0002,578.2967894
17045,0003,9.312497703
17045,0004,6.797843948
17045,0011,18.62499541
17045,0012,9.312497703
17045,0020,4.900646041
17047,0002,149.3848051
17047,0003,28.05717359
17047,0011,9.352391198
17047,0020,20.57382972
17049,0002,311.2835877
17049,0003,10.96798445
17049,0011,32.15563608
17049,0015,2.741996113
17049,0020,102.5855687
17049,0022,3.158549194
17049,0023,13.5131851
17051,0001,9.352391198
17051,0002,424.8592386
17051,0003,41.92460503
17051,0011,40.01505147
17051,0012,16.17692339
17051,0020,182.2683473
17051,0022,4.326234328
17053,0001,9.312497703
17053,0002,446.9998897
17053,0003,9.312497703
17053,0012,18.62499541
17055,0001,9.317794227
17055,0002,220.5305534
17055,0003,9.317794227
17055,0011,43.46663216
17055,0012,18.63558845
17055,0017,9.317794227
17055,0020,117.8839742
17055,0023,11.17471354
17057,0002,443.4015019
17057,0003,96.66127683
17057,0011,9.312497703
17057,0012,22.99597452
17057,0020,263.8023861
17057,0022,12.6204218
17057,0023,18.62499541
17059,0002,230.8764621
17059,0003,15.2839703
17059,0011,9.796603363
17059,0020,77.21309305
17059,0022,2.320777748
17061,0001,9.352391198
17061,0002,396.5260607
17061,0003,63.12864059
17061,0004,1.119472089
17061,0012,12.9019371
17061,0017,9.352391198
17061,0020,57.86145094
17063,0001,9.312497703
17063,0002,340.1533511
17063,0003,9.312497703
17063,0011,25.9224083
17063,0012,9.312497703
17063,0015,9.312497703
17063,0017,12.6204218
17063,0020,15.59702649
17063,0022,2.568316277
17065,0001,3.098226734
17065,0002,303.8917243
17065,0003,12.41602096
17065,0011,6.865276244
17065,0012,11.21342406
17065,0020,115.481348
17067,0002,638.6837272
17067,0003,60.53123506
17067,0004,11.24899435
17067,0010,9.312497703
17067,0011,5.684544161
17067,0012,30.66566514
17067,0020,96.31046278
17067,0023,8.452935427
17069,0002,16.30613989
17069,0011,7.598531727
17069,0012,3.246677781
17069,0020,115.2814
17071,0002,275.3901869
17071,0003,27.3782928
17071,0011,3.245912592
17071,0012,9.312497703
17071,0020,65.00878733
17071,0023,16.90587086
17073,0001,9.312497703
17073,0002,639.5785784
17073,0003,18.62499541
17073,0004,9.312497703
17073,0010,10.76144421
17073,0011,37.24999081
17073,0012,27.93749311
17073,0020,56.66640228
17073,0023,17.76543313
17075,0001,27.93749311
17075,0002,895.448726
17075,0003,27.93749311
17075,0010,9.312497703
17075,0011,31.2454172
17075,0012,40.55791491
17075,0020,45.43260116
17075,0022,22.67188898
17077,0002,274.8123775
17077,0003,38.00450636
17077,0011,23.27714395
17077,0012,43.50621209
17077,0017,2.288723208
17077,0020,230.7444812
17077,0022,3.449209431
17077,0023,31.66722131
17079,0002,373.7279474
17079,0003,26.93077073
17079,0004,17.11565525
17079,0011,20.32037564
17079,0020,57.83264484
17079,0023,13.5131851
17081,0001,18.70478239
17081,0002,233.3901431
17081,0003,55.93328611
17081,0004,39.04791631
17081,0008,9.352391198
17081,0010,9.352391198
17081,0011,46.76195598
17081,0012,29.67276684
17081,0020,129.1521208
17081,0022,8.181183722
17081,0023,40.53955528
17083,0001,9.352391198
17083,0002,202.0356739
17083,0003,9.352391198
17083,0004,17.24380002
17083,0010,9.352391198
17083,0011,30.99558675
17083,0020,107.0484346
17085,0002,378.635586
17085,0003,60.98313847
17085,0004,3.155105448
17085,0011,20.95311983
17085,0017,8.452935427
17085,0020,90.86639064
17085,0022,0.347808715
17085,0023,10.76144421
17087,0001,9.317794227
17087,0002,100.4820119
17087,0003,28.43219181
17087,0004,7.731805139
17087,0012,7.950476109
17087,0015,6.98834567
17087,0017,9.317794227
17087,0020,189.8607734
17089,0002,279.8693009
17089,0004,9.312497703
17089,0009,7.207253763
17089,0010,11.15662183
17089,0011,134.2676788
17089,0012,49.25284956
17089,0017,9.559682634
17089,0020,57.32724006
17089,0023,18.01261806
17091,0002,575.067337
17091,0003,9.312497703
17091,0010,17.76543313
17091,0011,32.14963256
17091,0012,18.62499541
17091,0020,24.18253814
17091,0023,8.452935427
17093,0002,247.3169837
17093,0011,54.90169581
17093,0012,12.45868863
17093,0020,13.75100169
17093,0023,6.537601694
17095,0001,9.312497703
17095,0002,569.6716623
17095,0003,27.93749311
17095,0004,6.292381848
17095,0010,9.312497703
17095,0011,28.55257344
17095,0020,103.3519272
17095,0023,9.312497703
17097,0002,37.49717575
17097,0003,9.312497703
17097,0004,13.81255023
17097,0010,46.80967344
17097,0011,223.2568057
17097,0012,42.55159575
17097,0017,9.559682634
17097,0020,51.49198334
17097,0023,59.17054798
17099,0002,910.2966505
17099,0003,9.312497703
17099,0010,9.312497703
17099,0011,37.24999081
17099,0012,55.87498622
17099,0017,7.169761975
17099,0020,67.82413745
17099,0022,20.201324
17099,0023,27.07793083
17101,0002,269.8066072
17101,0003,9.352391198
17101,0007,2.335242078
17101,0008,9.352391198
17101,0020,67.72916941
17101,0023,9.352391198
17103,0001,18.62499541
17103,0002,589.8424607
17103,0003,40.55791491
17103,0004,9.312497703
17103,0011,33.78511998
17103,0012,9.312497703
17103,0017,9.559682634
17103,0020,26.39692238
17105,0002,933.7894731
17105,0003,18.62499541
17105,0004,0.687318756
17105,0011,49.87041261
17105,0012,27.93749311
17105,0020,18.42579867
17107,0002,519.9508568
17107,0004,11.4940091
17107,0010,9.312497703
17107,0011,18.62499541
17107,0012,19.22322409
17107,0020,32.76241714
17107,0023,9.312497703
17109,0001,21.9329195
17109,0002,444.0944688
17109,0003,21.9329195
17109,0011,17.166879
17109,0012,3.023187444
17109,0020,92.94133581
17109,0022,0.682257794
17109,0023,8.452935427
17111,0001,12.6204218
17111,0002,297.9999265
17111,0003,27.93749311
17111,0010,27.93749311
17111,0011,81.36301473
17111,0012,30.81099539
17111,0015,18.87218034
17111,0017,12.6204218
17111,0020,78.58368906
17113,0001,9.312497703
17113,0002,1060
17113,0003,18.62499541
17113,0008,12.5847637
17113,0010,9.559682634
17113,0011,66.8276492
17113,0012,8.959709077
17113,0020,26.96617159
17113,0022,3.146190925
17113,0023,9.312497703
17115,0001,18.62499541
17115,0002,437.687392
17115,0003,9.312497703
17115,0011,69.29228775
17115,0012,27.93749311
17115,0017,8.452935427
17115,0020,24.87839342
17115,0022,2.328124425
17117,0001,10.96798445
17117,0002,596.4159848
17117,0003,42.97884909
17117,0004,8.225988336
17117,0011,56.32605377
17117,0012,18.72113973
17117,0020,123.5324171
17117,0022,1.452441344
17119,0001,5.815883433
17119,0002,388.3243466
17119,0003,33.87708045
17119,0004,2.938413155
17119,0010,10.96798445
17119,0011,63.65850748
17119,0012,89.35542055
17119,0015,9.352391198
17119,0020,157.2920591
17119,0022,3.062959545
17119,0023,18.70478239
17121,0002,314.0803113
17121,0003,37.12835791
17121,0011,62.68437486
17121,0012,11.690489
17121,0020,139.5100336
17123,0002,286.7952503
17123,0003,28.70713488
17123,0004,2.698253119
17123,0011,9.312497703
17123,0012,9.312497703
17123,0020,42.56481238
17123,0023,16.90587086
17125,0002,491.2342538
17125,0004,6.984373277
17125,0020,35.93191244
17125,0023,4.656248852
17127,0002,87.48764172
17127,0003,19.59320672
17127,0004,2.412775052
17127,0011,9.317794227
17127,0012,19.39254145
17127,0020,78.74218884
17127,0022,3.592159742
17127,0023,11.17471354
17129,0001,18.62499541
17129,0002,227.4167348
17129,0003,9.312497703
17129,0008,9.312497703
17129,0020,27.04852794
17131,0002,450.4200643
17131,0003,18.62499541
17131,0004,17.5770973
17131,0011,17.93300453
17131,0020,50.87594095
17133,0002,260.5064172
17133,0011,46.48651872
17133,0012,2.741996113
17133,0020,55.95698003
17133,0022,1.452441344
17135,0002,552.6794965
17135,0003,17.80521939
17135,0011,18.24443783
17135,0012,21.89267689
17135,0020,104.7391947
17135,0022,0.016008475
17135,0023,18.86702986
17137,0002,397.1576292
17137,0003,40.80509983
17137,0010,9.312497703
17137,0011,18.62499541
17137,0012,18.62499541
17137,0020,60.33224692
17139,0001,9.312497703
17139,0002,308.053979
17139,0011,18.62499541
17139,0020,8.071083159
17139,0023,11.14329648
17141,0001,9.312497703
17141,0002,528.9114096
17141,0003,86.59575208
17141,0010,2.071514369
17141,0011,76.72320459
17141,0012,13.87908375
17141,0020,71.08350983
17143,0002,341.6683742
17143,0003,27.93749311
17143,0010,0.616590497
17143,0011,61.51103473
17143,0012,49.54452625
17143,0020,105.2140005
17143,0023,23.14139825
17145,0002,239.9332013
17145,0003,12.63720315
17145,0011,30.27416042
17145,0012,27.0708317
17145,0017,8.81621058
17145,0020,66.15755527
17145,0023,23.00133844
17147,0002,381.8124058
17147,0003,9.312497703
17147,0011,9.312497703
17147,0012,9.312497703
17147,0020,10.1588111
17147,0023,8.452935427
17149,0001,18.62499541
17149,0002,533.2355888
17149,0003,54.15983916
17149,0004,9.355753088
17149,0011,27.11039706
17149,0012,1.808757747
17149,0020,173.2144571
17149,0022,10.50679748
17149,0023,5.564245316
17151,0002,51.61142491
17151,0003,37.74998605
17151,0004,3.333219947
17151,0012,0.477793596
17151,0020,265.0421025
17151,0022,1.61320212
17153,0002,102.0542567
17153,0003,17.64048159
17153,0004,4.955840145
17153,0011,9.796603363
17153,0020,86.93167845
17153,0022,4.898301681
17155,0002,111.9027911
17155,0004,7.604844255
17155,0011,11.64062213
17155,0017,9.559682634
17155,0020,34.33377781
17155,0023,8.452935427
17157,0002,340.2382072
17157,0003,19.11439759
17157,0004,9.317794227
17157,0011,55.49278503
17157,0012,0.578616386
17157,0017,9.317794227
17157,0020,139.6400253
17157,0022,4.018976375
17157,0023,5.028978103
17159,0002,247.0158765
17159,0003,9.352391198
17159,0011,9.352391198
17159,0012,7.798236942
17159,0020,66.65102828
17161,0002,243.0156507
17161,0003,37.24999081
17161,0011,85.20845781
17161,0012,18.62499541
17161,0017,2.133022197
17161,0020,64.34624525
17161,0023,19.0191047
17163,0002,328.7229522
17163,0003,2.875074692
17163,0004,9.352391198
17163,0010,9.352391198
17163,0011,119.4767355
17163,0012,62.45426409
17163,0017,16.84481075
17163,0020,102.6158977
17163,0022,3.510844614
17163,0023,28.05717359
17165,0002,214.9440219
17165,0010,27.45179903
17165,0011,37.74998605
17165,0012,16.5519067
17165,0020,129.1968743
17165,0022,6.872986889
17165,0023,2.963086517
17167,0001,18.62499541
17167,0002,629.0271102
17167,0003,55.87498622
17167,0008,9.312497703
17167,0011,27.93749311
17167,0012,27.93749311
17167,0020,70.19323834
17167,0022,6.534245878
17167,0023,8.452935427
17169,0001,8.837755883
17169,0002,254.7046174
17169,0003,25.86108352
17169,0004,13.7191004
17169,0020,179.344188
17169,0022,1.498473967
17171,0002,174.5938349
17171,0003,42.7394263
17171,0017,18.62499541
17171,0020,5.615887422
17173,0001,18.70478239
17173,0002,591.3173956
17173,0003,48.37754923
17173,0004,4.017562802
17173,0011,10.15509228
17173,0012,28.05717359
17173,0020,80.64942656
17175,0002,246.87972
17175,0003,18.62499541
17175,0020,11.17356616
17177,0001,18.06812667
17177,0002,459.6203116
17177,0003,18.62499541
17177,0004,6.984373277
17177,0011,18.62499541
17177,0012,9.312497703
17177,0020,36.40233873
17179,0002,521.65269
17179,0003,9.312497703
17179,0004,9.312497703
17179,0010,9.312497703
17179,0011,53.86962011
17179,0012,9.312497703
17179,0020,25.45184023
17179,0023,8.452935427
17181,0001,16.30613989
17181,0002,86.07352103
17181,0003,22.6777947
17181,0004,0.075209181
17181,0011,18.60090522
17181,0012,28.43910363
17181,0020,191.6683121
17181,0022,4.627934083
17181,0023,9.317794227
17183,0002,767.0159617
17183,0003,18.62499541
17183,0010,18.62499541
17183,0011,16.23953172
17183,0012,3.082664228
17183,0020,72.9633995
17183,0022,6.981085909
17183,0023,8.452935427
17185,0002,223.9297456
17185,0003,10.96798445
17185,0020,0.527643207
17187,0002,411.6844211
17187,0003,46.56248852
17187,0004,4.656248852
17187,0011,18.62499541
17187,0020,42.35998536
17187,0022,1.372120139
17189,0002,442.4775882
17189,0003,9.352391198
17189,0011,9.352391198
17189,0012,15.02304423
17189,0020,61.39046813
17191,0002,448.0383333
17191,0003,66.02808758
17191,0004,4.08455398
17191,0007,0.253102877
17191,0011,37.4095648
17191,0012,9.352391198
17191,0020,153.1502148
17193,0002,357.1797469
17193,0003,18.63558845
17193,0011,18.63558845
17193,0012,18.33013588
17193,0020,74.43349423
17193,0022,4.84628662
17193,0023,22.34942708
17195,0001,9.312497703
17195,0002,577.3512359
17195,0003,18.87218034
17195,0004,4.656248852
17195,0011,12.45868863
17195,0012,0.444069625
17195,0020,37.00839559
17197,0001,9.312497703
17197,0002,312.9679554
17197,0003,11.3110625
17197,0004,11.60150494
17197,0007,3.155105448
17197,0009,5.65553125
17197,0010,1.850582483
17197,0011,318.9372438
17197,0012,39.57811523
17197,0015,9.312497703
17197,0020,50.98846752
17197,0022,9.312497703
17197,0023,33.17806948
17199,0001,3.636092159
17199,0002,99.23571641
17199,0003,65.70336872
17199,0004,7.799789661
17199,0008,9.796603363
17199,0011,69.45248014
17199,0012,27.29293233
17199,0020,111.7678102
17199,0022,6.98834567
17199,0023,22.34942708
17201,0002,295.1983255
17201,0003,9.312497703
17201,0010,9.312497703
17201,0011,134.7169643
17201,0012,30.77800727
17201,0017,12.6204218
17201,0020,39.24179642
17203,0001,9.312497703
17203,0002,368.9235656
17203,0003,27.93749311
17203,0010,18.62499541
17203,0011,18.62499541
17203,0020,58.86860883
17203,0022,13.96874655
17203,0023,16.90587086
18001,0002,328.2703505
18001,0020,13.74292619
18003,0002,357.183396
18003,0003,9.436872292
18003,0004,2.769452516
18003,0010,18.87374458
18003,0011,107.1243272
18003,0012,30.05746897
18003,0015,9.436872292
18003,0020,119.8028023
18003,0023,9.436872292
18005,0002,225.1778411
18005,0004,9.436872292
18005,0010,6.886422666
18005,0011,59.15134577
18005,0012,14.24431375
18005,0020,70.32631263
18005,0022,2.441207725
18007,0002,405.7855086
18007,0003,9.436872292
18009,0002,132.4441707
18009,0011,9.436872292
18009,0020,19.04636969
18009,0022,2.441207725
18011,0002,273.6692965
18011,0003,7.307366564
18011,0011,76.80681277
18011,0012,9.764830898
18011,0020,20.32794234
18013,0002,4.225301053
18013,0003,20.73451814
18013,0011,20.89056327
18013,0012,0.57719684
18013,0020,267.5497754
