objectid,state_cnty_fips,state_name,cnty_name, foresland_acres , forest land sq miles ,size,% forest land,,,,,
1295,29085,Missouri,Hickory,"137,964",207,412,50%,,,,,
1296,29087,Missouri,Holt,"23,790",36,469,8%,,,,,
1297,29089,Missouri,Howard,"91,267",137,471,29%,,,,,
1298,29091,Missouri,Howell,"253,187",380,928,41%,,,,,
1299,20091,Kansas,Johnson,"11,577",17,480,4%,,,,,
1300,20093,Kansas,Kearny,-1,0,872,0%,,,,,
1301,20095,Kansas,Kingman,"35,160",53,867,6%,,,,,
1302,20097,Kansas,Kiowa,-1,0,723,0%,,,,,
1303,20099,Kansas,Labette,"29,939",45,653,7%,,,,,
1304,23025,Maine,Somerset,"2,364,962","3,547",4096,87%,,,,,
1305,23027,Maine,Waldo,"394,257",591,853,69%,,,,,
1306,23029,Maine,Washington,"1,529,552","2,294",3255,70%,,,,,
1307,23031,Maine,York,"465,801",699,1271,55%,,,,,
1308,24001,Maryland,Allegany,"213,292",320,430,74%,,,,,
1309,24003,Maryland,Anne Arundel,"43,234",65,588,11%,,,,,
1310,24005,Maryland,Baltimore County,"139,766",210,682,31%,,,,,
1311,24009,Maryland,Calvert,"57,502",86,345,25%,,,,,
1312,24011,Maryland,Caroline,"56,420",85,326,26%,,,,,
1313,24013,Maryland,Carroll,"43,904",66,452,15%,,,,,
1314,24015,Maryland,Cecil,"67,177",101,418,24%,,,,,
1315,24017,Maryland,Charles,"187,338",281,643,44%,,,,,
1316,24019,Maryland,Dorchester,"145,640",218,983,22%,,,,,
1317,24021,Maryland,Frederick,"132,949",199,667,30%,,,,,
1318,24023,Maryland,Garrett,"267,038",401,656,61%,,,,,
1319,20159,Kansas,Rice,"21,343",32,728,4%,,,,,
1320,20161,Kansas,Riley,"56,522",85,622,14%,,,,,
1321,20163,Kansas,Rooks,"8,177",12,895,1%,,,,,
1322,20165,Kansas,Rush,"13,568",20,718,3%,,,,,
1323,20167,Kansas,Russell,"7,653",11,899,1%,,,,,
1324,26143,Michigan,Roscommon,"272,885",409,580,71%,,,,,
1325,26145,Michigan,Saginaw,"94,582",142,816,17%,,,,,
1326,26147,Michigan,St. Clair,"119,098",179,833,21%,,,,,
1327,31013,Nebraska,Box Butte,-1,0,1078,0%,,,,,
1328,31015,Nebraska,Boyd,"36,487",55,545,10%,,,,,
1329,31017,Nebraska,Brown,"18,184",27,1225,2%,,,,,
1330,31019,Nebraska,Buffalo,"19,534",29,975,3%,,,,,
1331,31021,Nebraska,Burt,"15,881",24,497,5%,,,,,
1332,31023,Nebraska,Butler,-1,0,584,0%,,,,,
1333,31025,Nebraska,Cass,"16,705",25,566,4%,,,,,
1334,31027,Nebraska,Cedar,"7,602",11,746,2%,,,,,
1335,31029,Nebraska,Chase,"1,221",2,898,0%,,,,,
1336,31031,Nebraska,Cherry,"52,637",79,6010,1%,,,,,
1337,31033,Nebraska,Cheyenne,-1,0,1197,0%,,,,,
1338,31035,Nebraska,Clay,-1,0,574,0%,,,,,
1339,31037,Nebraska,Colfax,"16,150",24,419,6%,,,,,
1340,31039,Nebraska,Cuming,"10,579",16,575,3%,,,,,
1341,31041,Nebraska,Custer,"43,014",65,2576,3%,,,,,
1342,20133,Kansas,Neosho,"54,732",82,578,14%,,,,,
1343,29093,Missouri,Iron,"303,464",455,552,82%,,,,,
1344,29095,Missouri,Jackson,"63,313",95,616,15%,,,,,
1345,29097,Missouri,Jasper,"72,968",109,641,17%,,,,,
1346,29099,Missouri,Jefferson,"216,222",324,664,49%,,,,,
1347,29101,Missouri,Johnson,"100,569",151,833,18%,,,,,
1348,29103,Missouri,Knox,"45,269",68,507,13%,,,,,
1349,29105,Missouri,Laclede,"261,865",393,768,51%,,,,,
1350,29107,Missouri,Lafayette,"33,398",50,639,8%,,,,,
1351,29109,Missouri,Lawrence,"85,999",129,613,21%,,,,,
1352,31105,Nebraska,Kimball,-1,0,952,0%,,,,,
1353,31133,Nebraska,Pawnee,"7,820",12,433,3%,,,,,
1354,31135,Nebraska,Perkins,-1,0,884,0%,,,,,
1355,31137,Nebraska,Phelps,-1,0,541,0%,,,,,
1356,24025,Maryland,Harford,"82,635",124,527,24%,,,,,
1357,24027,Maryland,Howard,"52,011",78,254,31%,,,,,
1358,24029,Maryland,Kent,"43,850",66,414,16%,,,,,
1359,24031,Maryland,Montgomery,"101,626",152,506,30%,,,,,
1360,24033,Maryland,Prince George's,"128,615",193,499,39%,,,,,
1361,24035,Maryland,Queen Anne's,"56,071",84,510,16%,,,,,
1362,24037,Maryland,St. Mary's,"110,616",166,765,22%,,,,,
1363,24039,Maryland,Somerset,"89,758",135,611,22%,,,,,
1364,24041,Maryland,Talbot,"50,447",76,477,16%,,,,,
1365,24043,Maryland,Washington,"133,787",201,468,43%,,,,,
1366,24045,Maryland,Wicomico,"111,698",168,400,42%,,,,,
1367,24047,Maryland,Worcester,"142,070",213,695,31%,,,,,
1368,24510,Maryland,Baltimore City,"2,115",3,92,3%,,,,,
1369,25001,Massachusetts,Barnstable,"103,976",156,1306,12%,,,,,
1370,25003,Massachusetts,Berkshire,"464,058",696,946,74%,,,,,
1371,25005,Massachusetts,Bristol,"178,875",268,691,39%,,,,,
1372,25007,Massachusetts,Dukes,"28,266",42,491,9%,,,,,
1373,25009,Massachusetts,Essex,"123,202",185,829,22%,,,,,
1374,25011,Massachusetts,Franklin,"376,487",565,725,78%,,,,,
1375,25013,Massachusetts,Hampden,"301,428",452,634,71%,,,,,
1376,25015,Massachusetts,Hampshire,"214,443",322,545,59%,,,,,
1377,25017,Massachusetts,Middlesex,"248,482",373,848,44%,,,,,
1378,25019,Massachusetts,Nantucket,"13,416",20,303,7%,,,,,
1379,25021,Massachusetts,Norfolk,"110,007",165,444,37%,,,,,
1380,25023,Massachusetts,Plymouth,"210,475",316,1093,29%,,,,,
1381,25025,Massachusetts,Suffolk,-1,0,120,0%,,,,,
1382,25027,Massachusetts,Worcester,"643,561",965,1579,61%,,,,,
1383,26001,Michigan,Alcona,"281,252",422,1791,24%,,,,,
1384,26003,Michigan,Alger,"533,659",800,5044,16%,,,,,
1385,26005,Michigan,Allegan,"169,695",255,1834,14%,,,,,
1386,26007,Michigan,Alpena,"273,102",410,1695,24%,,,,,
1387,26009,Michigan,Antrim,"172,868",259,602,43%,,,,,
1388,26011,Michigan,Arenac,"104,517",157,681,23%,,,,,
1389,26013,Michigan,Baraga,"550,854",826,1069,77%,,,,,
1390,26015,Michigan,Barry,"123,679",186,577,32%,,,,,
1391,26017,Michigan,Bay,"55,384",83,631,13%,,,,,
1392,26019,Michigan,Benzie,"130,402",196,860,23%,,,,,
1393,26021,Michigan,Berrien,"92,573",139,1581,9%,,,,,
1394,26023,Michigan,Branch,"84,931",127,520,24%,,,,,
1395,26025,Michigan,Calhoun,"99,612",149,718,21%,,,,,
1396,28035,Mississippi,Forrest,"208,968",313,470,67%,,,,,
1397,28037,Mississippi,Franklin,"327,394",491,567,87%,,,,,
1398,26149,Michigan,St. Joseph,"97,812",147,521,28%,,,,,
1399,26151,Michigan,Sanilac,"121,389",182,1591,11%,,,,,
1400,26153,Michigan,Schoolcraft,"579,255",869,1884,46%,,,,,
1401,26155,Michigan,Shiawassee,"43,705",66,541,12%,,,,,
1402,26157,Michigan,Tuscola,"145,913",219,914,24%,,,,,
1403,26159,Michigan,Van Buren,"100,320",150,1090,14%,,,,,
1404,26161,Michigan,Washtenaw,"97,384",146,723,20%,,,,,
1405,26163,Michigan,Wayne,"32,358",49,672,7%,,,,,
1406,28159,Mississippi,Winston,"287,753",432,610,71%,,,,,
1407,28161,Mississippi,Yalobusha,"244,590",367,495,74%,,,,,
1408,28163,Mississippi,Yazoo,"298,570",448,934,48%,,,,,
1409,20135,Kansas,Ness,-1,0,1075,0%,,,,,
1410,20137,Kansas,Norton,"9,235",14,881,2%,,,,,
1411,20139,Kansas,Osage,"54,407",82,719,11%,,,,,
1412,20141,Kansas,Osborne,"21,978",33,894,4%,,,,,
1413,20143,Kansas,Ottawa,"24,398",37,722,5%,,,,,
1414,26087,Michigan,Lapeer,"144,667",217,663,33%,,,,,
1415,26089,Michigan,Leelanau,"143,555",215,2533,9%,,,,,
1416,26091,Michigan,Lenawee,"78,278",117,761,15%,,,,,
1417,26093,Michigan,Livingston,"92,760",139,585,24%,,,,,
1418,31139,Nebraska,Pierce,"12,075",18,575,3%,,,,,
1419,31141,Nebraska,Platte,"3,395",5,689,1%,,,,,
1420,31143,Nebraska,Polk,"1,569",2,441,1%,,,,,
1421,31145,Nebraska,Red Willow,"1,279",2,718,0%,,,,,
1422,31147,Nebraska,Richardson,"31,869",48,556,9%,,,,,
1423,31149,Nebraska,Rock,-1,0,1012,0%,,,,,
1424,31151,Nebraska,Saline,"19,638",29,576,5%,,,,,
1425,31153,Nebraska,Sarpy,"4,282",6,247,3%,,,,,
1426,31155,Nebraska,Saunders,"24,209",36,759,5%,,,,,
1427,31159,Nebraska,Seward,"12,545",19,576,3%,,,,,
1428,31161,Nebraska,Sheridan,"59,904",90,2470,4%,,,,,
1429,21003,Kentucky,Allen,-1,0,352,0%,,,,,
1430,21005,Kentucky,Anderson,-1,0,204,0%,,,,,
1431,21007,Kentucky,Ballard,-1,0,274,0%,,,,,
1432,21009,Kentucky,Barren,-1,0,500,0%,,,,,
1433,21011,Kentucky,Bath,-1,0,284,0%,,,,,
1434,21013,Kentucky,Bell,-1,0,361,0%,,,,,
1435,21015,Kentucky,Boone,-1,0,257,0%,,,,,
1436,21017,Kentucky,Bourbon,-1,0,292,0%,,,,,
1437,21019,Kentucky,Boyd,-1,0,162,0%,,,,,
1438,21021,Kentucky,Boyle,-1,0,183,0%,,,,,
1439,21023,Kentucky,Bracken,-1,0,209,0%,,,,,
1440,21025,Kentucky,Breathitt,-1,0,495,0%,,,,,
1441,21027,Kentucky,Breckinridge,-1,0,586,0%,,,,,
1442,21029,Kentucky,Bullitt,-1,0,300,0%,,,,,
1443,21031,Kentucky,Butler,-1,0,432,0%,,,,,
1444,21033,Kentucky,Caldwell,-1,0,348,0%,,,,,
1445,21035,Kentucky,Calloway,-1,0,411,0%,,,,,
1446,21037,Kentucky,Campbell,-1,0,159,0%,,,,,
1447,21039,Kentucky,Carlisle,-1,0,199,0%,,,,,
1448,21041,Kentucky,Carroll,-1,0,137,0%,,,,,
1449,21043,Kentucky,Carter,-1,0,412,0%,,,,,
1450,21045,Kentucky,Casey,-1,0,446,0%,,,,,
1451,21047,Kentucky,Christian,-1,0,724,0%,,,,,
1452,21049,Kentucky,Clark,-1,0,255,0%,,,,,
1453,21051,Kentucky,Clay,-1,0,471,0%,,,,,
1454,21053,Kentucky,Clinton,-1,0,206,0%,,,,,
1455,21055,Kentucky,Crittenden,-1,0,371,0%,,,,,
1456,21057,Kentucky,Cumberland,-1,0,311,0%,,,,,
1457,21059,Kentucky,Daviess,-1,0,476,0%,,,,,
1458,21061,Kentucky,Edmonson,-1,0,308,0%,,,,,
1459,21063,Kentucky,Elliott,-1,0,235,0%,,,,,
1460,28039,Mississippi,George,"211,202",317,484,65%,,,,,
1461,28041,Mississippi,Greene,"402,566",604,719,84%,,,,,
1462,28043,Mississippi,Grenada,"149,430",224,449,50%,,,,,
1463,28045,Mississippi,Hancock,"204,750",307,553,56%,,,,,
1464,28047,Mississippi,Harrison,"276,761",415,976,43%,,,,,
1465,28049,Mississippi,Hinds,"252,505",379,877,43%,,,,,
1466,28051,Mississippi,Holmes,"362,479",544,764,71%,,,,,
1467,28053,Mississippi,Humphreys,"66,686",100,431,23%,,,,,
1468,28055,Mississippi,Issaquena,"134,664",202,441,46%,,,,,
1469,29223,Missouri,Wayne,"382,511",574,774,74%,,,,,
1470,29001,Missouri,Adair,"79,930",120,569,21%,,,,,
1471,29003,Missouri,Andrew,"31,662",47,437,11%,,,,,
1472,29005,Missouri,Atchison,"36,726",55,547,10%,,,,,
1473,29007,Missouri,Audrain,"51,808",78,697,11%,,,,,
1474,29009,Missouri,Barry,"194,795",292,791,37%,,,,,
1475,29011,Missouri,Barton,"74,187",111,597,19%,,,,,
1476,29013,Missouri,Bates,"117,138",176,851,21%,,,,,
1477,29015,Missouri,Benton,"249,431",374,753,50%,,,,,
1478,29017,Missouri,Bollinger,"198,999",298,621,48%,,,,,
1479,31077,Nebraska,Greeley,-1,0,571,0%,,,,,
1480,31079,Nebraska,Hall,-1,0,552,0%,,,,,
1481,31081,Nebraska,Hamilton,-1,0,547,0%,,,,,
1482,20171,Kansas,Scott,-1,0,718,0%,,,,,
1483,20173,Kansas,Sedgwick,"8,452",13,1009,1%,,,,,
1484,26095,Michigan,Luce,"540,025",810,1912,42%,,,,,
1485,26097,Michigan,Mackinac,"624,010",936,2101,45%,,,,,
1486,26099,Michigan,Macomb,"66,890",100,570,18%,,,,,
1487,26101,Michigan,Manistee,"245,078",368,1281,29%,,,,,
1488,26103,Michigan,Marquette,"1,044,601","1,567",3427,46%,,,,,
1489,26105,Michigan,Mason,"203,486",305,1242,25%,,,,,
1490,26107,Michigan,Mecosta,"102,015",153,571,27%,,,,,
1491,26109,Michigan,Menominee,"509,110",764,1338,57%,,,,,
1492,26111,Michigan,Midland,"138,926",208,528,39%,,,,,
1493,26113,Michigan,Missaukee,"209,544",314,574,55%,,,,,
1494,26115,Michigan,Monroe,"54,236",81,680,12%,,,,,
1495,26117,Michigan,Montcalm,"159,207",239,721,33%,,,,,
1496,26119,Michigan,Montmorency,"286,493",430,562,76%,,,,,
1497,26121,Michigan,Muskegon,"189,239",284,1459,19%,,,,,
1498,26123,Michigan,Newaygo,"363,919",546,861,63%,,,,,
1499,21065,Kentucky,Estill,-1,0,256,0%,,,,,
1500,21067,Kentucky,Fayette,-1,0,286,0%,,,,,
1501,21069,Kentucky,Fleming,-1,0,351,0%,,,,,
1502,21071,Kentucky,Floyd,-1,0,395,0%,,,,,
1503,21073,Kentucky,Franklin,-1,0,212,0%,,,,,
1504,21075,Kentucky,Fulton,-1,0,231,0%,,,,,
1505,21077,Kentucky,Gallatin,-1,0,105,0%,,,,,
1506,21079,Kentucky,Garrard,-1,0,234,0%,,,,,
1507,21081,Kentucky,Grant,-1,0,261,0%,,,,,
1508,21083,Kentucky,Graves,-1,0,557,0%,,,,,
1509,21085,Kentucky,Grayson,-1,0,511,0%,,,,,
1510,21087,Kentucky,Green,-1,0,289,0%,,,,,
1511,21089,Kentucky,Greenup,-1,0,355,0%,,,,,
1512,21091,Kentucky,Hancock,-1,0,199,0%,,,,,
1513,21093,Kentucky,Hardin,-1,0,630,0%,,,,,
1514,21095,Kentucky,Harlan,-1,0,468,0%,,,,,
1515,21097,Kentucky,Harrison,-1,0,310,0%,,,,,
1516,21099,Kentucky,Hart,-1,0,418,0%,,,,,
1517,21101,Kentucky,Henderson,-1,0,467,0%,,,,,
1518,21103,Kentucky,Henry,-1,0,291,0%,,,,,
1519,32001,Nevada,Churchill,"204,313",306,5024,6%,,,,,
1520,32003,Nevada,Clark,"408,437",613,8091,8%,,,,,
1521,27085,Minnesota,McLeod,"7,471",11,506,2%,,,,,
1522,27087,Minnesota,Mahnomen,"100,184",150,583,26%,,,,,
1523,27089,Minnesota,Marshall,"158,375",238,1813,13%,,,,,
1524,27091,Minnesota,Martin,"4,838",7,730,1%,,,,,
1525,27093,Minnesota,Meeker,"15,605",23,645,4%,,,,,
1526,27095,Minnesota,Mille Lacs,"133,681",201,682,29%,,,,,
1527,27097,Minnesota,Morrison,"217,095",326,1153,28%,,,,,
1528,29225,Missouri,Webster,"134,662",202,594,34%,,,,,
1529,29227,Missouri,Worth,"8,512",13,267,5%,,,,,
1530,29229,Missouri,Wright,"174,647",262,683,38%,,,,,
1531,20101,Kansas,Lane,-1,0,717,0%,,,,,
1532,20103,Kansas,Leavenworth,"96,355",145,468,31%,,,,,
1533,31083,Nebraska,Harlan,"25,315",38,574,7%,,,,,
1534,31085,Nebraska,Hayes,-1,0,713,0%,,,,,
1535,20169,Kansas,Saline,"14,814",22,721,3%,,,,,
1536,28115,Mississippi,Pontotoc,"170,053",255,501,51%,,,,,
1537,28117,Mississippi,Prentiss,"171,383",257,418,62%,,,,,
1538,28119,Mississippi,Quitman,"44,647",67,407,16%,,,,,
1539,28121,Mississippi,Rankin,"316,825",475,806,59%,,,,,
1540,28123,Mississippi,Scott,"292,097",438,610,72%,,,,,
1541,28125,Mississippi,Sharkey,"114,618",172,435,40%,,,,,
1542,28127,Mississippi,Simpson,"266,121",399,591,68%,,,,,
1543,28129,Mississippi,Smith,"297,455",446,637,70%,,,,,
1544,28131,Mississippi,Stone,"249,570",374,448,84%,,,,,
1545,28133,Mississippi,Sunflower,"14,744",22,707,3%,,,,,
1546,28135,Mississippi,Tallahatchie,"144,816",217,652,33%,,,,,
1547,28137,Mississippi,Tate,"121,822",183,411,44%,,,,,
1548,27099,Minnesota,Mower,"3,202",5,712,1%,,,,,
1549,29111,Missouri,Lewis,"56,747",85,511,17%,,,,,
1550,29113,Missouri,Lincoln,"145,048",218,640,34%,,,,,
1551,29115,Missouri,Linn,"41,456",62,622,10%,,,,,
1552,29117,Missouri,Livingston,"51,387",77,539,14%,,,,,
1553,29119,Missouri,McDonald,"174,916",262,540,49%,,,,,
1554,20037,Kansas,Crawford,"69,846",105,595,18%,,,,,
1555,20039,Kansas,Decatur,"1,635",2,894,0%,,,,,
1556,20041,Kansas,Dickinson,"8,037",12,853,1%,,,,,
1557,20043,Kansas,Doniphan,"41,480",62,397,16%,,,,,
1558,20045,Kansas,Douglas,"73,914",111,475,23%,,,,,
1559,20047,Kansas,Edwards,"2,381",4,622,1%,,,,,
1560,20049,Kansas,Elk,"21,221",32,650,5%,,,,,
1561,20051,Kansas,Ellis,"3,192",5,901,1%,,,,,
1562,20053,Kansas,Ellsworth,"27,244",41,723,6%,,,,,
1563,20055,Kansas,Finney,-1,0,1303,0%,,,,,
1564,21161,Kentucky,Mason,-1,0,247,0%,,,,,
1565,21163,Kentucky,Meade,-1,0,324,0%,,,,,
1566,21165,Kentucky,Menifee,-1,0,206,0%,,,,,
1567,21167,Kentucky,Mercer,-1,0,253,0%,,,,,
1568,20175,Kansas,Seward,"6,542",10,641,2%,,,,,
1569,20177,Kansas,Shawnee,"42,432",64,556,11%,,,,,
1570,20179,Kansas,Sheridan,-1,0,897,0%,,,,,
1571,26165,Michigan,Wexford,"276,718",415,576,72%,,,,,
1572,27001,Minnesota,Aitkin,"847,745","1,272",1995,64%,,,,,
1573,27003,Minnesota,Anoka,"56,966",85,446,19%,,,,,
1574,27005,Minnesota,Becker,"308,818",463,1445,32%,,,,,
1575,27007,Minnesota,Beltrami,"1,028,059","1,542",3056,50%,,,,,
1576,27009,Minnesota,Benton,"40,960",61,413,15%,,,,,
1577,27011,Minnesota,Big Stone,"5,378",8,528,2%,,,,,
1578,27013,Minnesota,Blue Earth,"30,541",46,766,6%,,,,,
1579,27015,Minnesota,Brown,"16,211",24,619,4%,,,,,
1580,31043,Nebraska,Dakota,"14,914",22,267,8%,,,,,
1581,31045,Nebraska,Dawes,"111,171",167,1401,12%,,,,,
1582,31047,Nebraska,Dawson,"8,545",13,1019,1%,,,,,
1583,31049,Nebraska,Deuel,"4,453",7,441,2%,,,,,
1584,31051,Nebraska,Dixon,"11,744",18,483,4%,,,,,
1585,31053,Nebraska,Dodge,"10,598",16,544,3%,,,,,
1586,31055,Nebraska,Douglas,"11,096",17,340,5%,,,,,
1587,31057,Nebraska,Dundy,"6,285",9,921,1%,,,,,
1588,29121,Missouri,Macon,"89,577",134,813,17%,,,,,
1589,20019,Kansas,Chautauqua,"106,646",160,645,25%,,,,,
1590,20021,Kansas,Cherokee,"67,403",101,591,17%,,,,,
1591,20023,Kansas,Cheyenne,"2,604",4,1021,0%,,,,,
1592,20025,Kansas,Clark,"4,669",7,977,1%,,,,,
1593,20027,Kansas,Clay,"23,334",35,655,5%,,,,,
1594,20029,Kansas,Cloud,"42,817",64,719,9%,,,,,
1595,20031,Kansas,Coffey,"36,930",55,655,8%,,,,,
1596,21169,Kentucky,Metcalfe,-1,0,291,0%,,,,,
1597,21171,Kentucky,Monroe,-1,0,332,0%,,,,,
1598,21173,Kentucky,Montgomery,-1,0,199,0%,,,,,
1599,21175,Kentucky,Morgan,-1,0,384,0%,,,,,
1600,21177,Kentucky,Muhlenberg,-1,0,479,0%,,,,,
1601,21179,Kentucky,Nelson,-1,0,424,0%,,,,,
1602,21181,Kentucky,Nicholas,-1,0,197,0%,,,,,
1603,21183,Kentucky,Ohio,-1,0,597,0%,,,,,
1604,21185,Kentucky,Oldham,-1,0,197,0%,,,,,
1605,21187,Kentucky,Owen,-1,0,354,0%,,,,,
1606,21189,Kentucky,Owsley,-1,0,198,0%,,,,,
1607,21191,Kentucky,Pendleton,-1,0,281,0%,,,,,
1608,21193,Kentucky,Perry,-1,0,343,0%,,,,,
1609,21195,Kentucky,Pike,-1,0,789,0%,,,,,
1610,21197,Kentucky,Powell,-1,0,180,0%,,,,,
1611,21199,Kentucky,Pulaski,-1,0,677,0%,,,,,
1612,21201,Kentucky,Robertson,-1,0,100,0%,,,,,
1613,21203,Kentucky,Rockcastle,-1,0,318,0%,,,,,
1614,21205,Kentucky,Rowan,-1,0,286,0%,,,,,
1615,21207,Kentucky,Russell,-1,0,283,0%,,,,,
1616,21209,Kentucky,Scott,-1,0,285,0%,,,,,
1617,21211,Kentucky,Shelby,-1,0,386,0%,,,,,
1618,27121,Minnesota,Pope,"23,052",35,717,5%,,,,,
1619,27123,Minnesota,Ramsey,"2,207",3,170,2%,,,,,
1620,27125,Minnesota,Red Lake,"33,690",51,433,12%,,,,,
1621,27017,Minnesota,Carlton,"316,413",475,875,54%,,,,,
1622,27019,Minnesota,Carver,"14,923",22,376,6%,,,,,
1623,27021,Minnesota,Cass,"868,997","1,303",2414,54%,,,,,
1624,27023,Minnesota,Chippewa,"5,640",8,588,1%,,,,,
1625,27025,Minnesota,Chisago,"60,153",90,443,20%,,,,,
1626,27027,Minnesota,Clay,"25,517",38,1053,4%,,,,,
1627,27029,Minnesota,Clearwater,"288,975",433,1030,42%,,,,,
1628,27031,Minnesota,Cook,"908,542","1,363",3339,41%,,,,,
1629,27033,Minnesota,Cottonwood,"6,974",10,649,2%,,,,,
1630,27035,Minnesota,Crow Wing,"344,050",516,1157,45%,,,,,
1631,29019,Missouri,Boone,"157,082",236,691,34%,,,,,
1632,29021,Missouri,Buchanan,"43,320",65,415,16%,,,,,
1633,29023,Missouri,Butler,"123,306",185,699,26%,,,,,
1634,29025,Missouri,Caldwell,"15,697",24,430,5%,,,,,
1635,29027,Missouri,Callaway,"214,431",322,847,38%,,,,,
1636,29029,Missouri,Camden,"242,276",363,709,51%,,,,,
1637,29031,Missouri,Cape Girardeau,"117,496",176,586,30%,,,,,
1638,29033,Missouri,Carroll,"42,356",64,702,9%,,,,,
1639,20145,Kansas,Pawnee,"11,592",17,755,2%,,,,,
1640,20147,Kansas,Phillips,"21,978",33,895,4%,,,,,
1641,20149,Kansas,Pottawatomie,"79,522",119,862,14%,,,,,
1642,20151,Kansas,Pratt,"10,237",15,736,2%,,,,,
1643,20153,Kansas,Rawlins,-1,0,1070,0%,,,,,
1644,26125,Michigan,Oakland,"173,545",260,908,29%,,,,,
1645,26127,Michigan,Oceana,"201,525",302,1307,23%,,,,,
1646,20033,Kansas,Comanche,"12,767",19,790,2%,,,,,
1647,21105,Kentucky,Hickman,-1,0,253,0%,,,,,
1648,21107,Kentucky,Hopkins,-1,0,554,0%,,,,,
1649,21109,Kentucky,Jackson,-1,0,347,0%,,,,,
1650,21111,Kentucky,Jefferson,-1,0,399,0%,,,,,
1651,21113,Kentucky,Jessamine,-1,0,174,0%,,,,,
1652,21115,Kentucky,Johnson,-1,0,264,0%,,,,,
1653,21117,Kentucky,Kenton,-1,0,165,0%,,,,,
1654,21119,Kentucky,Knott,-1,0,353,0%,,,,,
1655,21121,Kentucky,Knox,-1,0,388,0%,,,,,
1656,21123,Kentucky,Larue,-1,0,264,0%,,,,,
1657,21125,Kentucky,Laurel,-1,0,444,0%,,,,,
1658,21127,Kentucky,Lawrence,-1,0,420,0%,,,,,
1659,21129,Kentucky,Lee,-1,0,211,0%,,,,,
1660,21131,Kentucky,Leslie,-1,0,404,0%,,,,,
1661,21133,Kentucky,Letcher,-1,0,339,0%,,,,,
1662,21135,Kentucky,Lewis,-1,0,496,0%,,,,,
1663,21137,Kentucky,Lincoln,-1,0,337,0%,,,,,
1664,21139,Kentucky,Livingston,-1,0,342,0%,,,,,
1665,21141,Kentucky,Logan,-1,0,557,0%,,,,,
1666,21143,Kentucky,Lyon,-1,0,256,0%,,,,,
1667,21145,Kentucky,McCracken,-1,0,268,0%,,,,,
1668,21147,Kentucky,McCreary,-1,0,431,0%,,,,,
1669,21149,Kentucky,McLean,-1,0,256,0%,,,,,
1670,21151,Kentucky,Madison,-1,0,443,0%,,,,,
1671,21153,Kentucky,Magoffin,-1,0,309,0%,,,,,
1672,21155,Kentucky,Marion,-1,0,347,0%,,,,,
1673,27127,Minnesota,Redwood,"10,657",16,881,2%,,,,,
1674,27129,Minnesota,Renville,"12,674",19,987,2%,,,,,
1675,27131,Minnesota,Rice,"45,901",69,516,13%,,,,,
1676,27133,Minnesota,Rock,-1,0,483,0%,,,,,
1677,27135,Minnesota,Roseau,"300,325",450,1678,27%,,,,,
1678,27137,Minnesota,St. Louis,"3,195,277","4,793",6861,70%,,,,,
1679,27139,Minnesota,Scott,"34,345",52,369,14%,,,,,
1680,27141,Minnesota,Sherburne,"78,784",118,451,26%,,,,,
1681,27143,Minnesota,Sibley,"22,216",33,600,6%,,,,,
1682,27145,Minnesota,Stearns,"89,764",135,1390,10%,,,,,
1683,27147,Minnesota,Steele,"5,760",9,432,2%,,,,,
1684,29139,Missouri,Montgomery,"108,025",162,542,30%,,,,,
1685,29141,Missouri,Morgan,"166,824",250,614,41%,,,,,
1686,29143,Missouri,New Madrid,"27,874",42,698,6%,,,,,
1687,29145,Missouri,Newton,"109,892",165,627,26%,,,,,
1688,29147,Missouri,Nodaway,"36,745",55,878,6%,,,,,
1689,29035,Missouri,Carter,"267,734",402,509,79%,,,,,
1690,29037,Missouri,Cass,"118,374",178,703,25%,,,,,
1691,29039,Missouri,Cedar,"99,934",150,499,30%,,,,,
1692,29041,Missouri,Chariton,"56,585",85,768,11%,,,,,
1693,29043,Missouri,Christian,"165,791",249,564,44%,,,,,
1694,29045,Missouri,Clark,"60,453",91,512,18%,,,,,
1695,29047,Missouri,Clay,"26,711",40,409,10%,,,,,
1696,29049,Missouri,Clinton,"4,496",7,424,2%,,,,,
1697,29051,Missouri,Cole,"114,402",172,399,43%,,,,,
1698,31087,Nebraska,Hitchcock,"6,277",9,719,1%,,,,,
1699,31089,Nebraska,Holt,"53,005",80,2418,3%,,,,,
1700,31091,Nebraska,Hooker,"5,715",9,722,1%,,,,,
1701,31093,Nebraska,Howard,"16,633",25,576,4%,,,,,
1702,26129,Michigan,Ogemaw,"202,302",303,575,53%,,,,,
1703,26131,Michigan,Ontonagon,"668,457","1,003",3741,27%,,,,,
1704,26133,Michigan,Osceola,"223,869",336,573,59%,,,,,
1705,26135,Michigan,Oscoda,"324,020",486,572,85%,,,,,
1706,26137,Michigan,Otsego,"290,086",435,526,83%,,,,,
1707,26139,Michigan,Ottawa,"110,265",165,1632,10%,,,,,
1708,26141,Michigan,Presque Isle,"294,207",441,2573,17%,,,,,
1709,28139,Mississippi,Tippah,"234,427",352,460,76%,,,,,
1710,28141,Mississippi,Tishomingo,"190,108",285,445,64%,,,,,
1711,28143,Mississippi,Tunica,"76,726",115,481,24%,,,,,
1712,21157,Kentucky,Marshall,-1,0,340,0%,,,,,
1713,21159,Kentucky,Martin,-1,0,231,0%,,,,,
